PERCENT_WA,STATEFP,COUNTYFP
0,1,131
0,1,131
0,1,85
0,1,85
0,1,109
0,1,109
0,1,11
0,1,11
0,1,11
0,1,5
0,1,5
0,1,5
0,13,259
0,13,259
0,13,261
0,13,261
0.540522908728343,13,81
3.545354156027957,13,91
3.545354156027957,13,315
0.838615091721041,13,209
0.838615091721041,13,309
0.201108942077836,13,267
0,13,267
0,13,267
0,13,179
0,13,183
0,13,179
0,13,179
0,4,19
0,4,19
0,4,3
0,35,23
0,35,23
68.3501299149133,48,329
0,48,329
0,48,83
0,48,83
0,48,83
0,48,49
0,48,49
0,48,93
0,48,35
1.1997849798432,48,35
1.15994025444423,48,35
0,48,35
0,48,217
0,48,1
0,48,365
0.077120695180571,22,31
0,22,31
0,22,31
0,22,21
0.024272435783115,22,21
0,28,21
1.493324949285231,28,29
1.493324949285231,28,127
0,28,127
0,28,127
0,28,127
0,28,121
0,28,127
0,28,129
0,28,61
0,28,61
0,28,23
0,28,61
0,1,23
0,1,131
0,1,131
0,1,131
0,1,131
0,1,85
0,1,85
0,1,131
0,1,11
0,1,5
0,1,5
0,13,81
0,13,315
0,13,91
0,13,91
0,13,271
0,13,309
0.837293184211837,13,209
0.837293184211837,13,309
0,13,209
0,13,309
0,13,267
0,13,267
0.062230175912145,13,29
0.062230175912145,13,51
0.062230175912145,13,29
0,4,19
0,4,3
0,48,329
0,48,173
0,48,81
0,48,81
25.179343417656256,48,81
0,48,81
0,48,81
0,48,81
0,48,399
0,48,399
0.474823273815767,48,93
0,48,143
0,48,193
0,48,35
0,48,217
0.096198877603168,48,349
18.474070522941197,48,1
18.474070522941197,48,161
0,48,1
0,48,365
0,48,365
0,48,365
1.019781748837817,48,365
1.019781748837817,22,31
1.019781748837817,48,365
0,22,31
0,48,365
0.247636553232211,22,69
0.247636553232211,22,127
0,22,69
0,22,127
0.191727545716487,22,127
0.184460922865082,22,127
0,22,127
0.183115056899182,22,127
0,22,127
0.023861382048853,22,21
0,22,21
0,22,107
0,22,107
0.054605800128104,28,21
0,28,21
0,28,21
1.49170354179593,28,127
0,28,127
0,28,61
0,28,61
0,1,23
0,1,23
0,1,23
0,1,91
0.697302398947974,1,23
0.697302398947974,1,25
0.697302398947974,1,91
0,1,25
0,1,91
1.017101562746289,1,131
0,1,109
0,1,109
0,1,11
0,1,5
0,1,11
0,1,5
5.521890223577918,1,5
0,13,259
0,13,261
0,13,81
0,13,81
0,13,267
0,4,19
0,35,23
0,35,23
0,48,329
0,48,431
0,48,81
24.331743501338895,48,81
0,48,81
1.148358234393543,48,49
0,48,49
0,48,93
0.404967144231346,48,93
0,48,93
0,48,349
0,48,349
0,48,365
0,48,419
0,22,31
0,22,21
0,22,21
0,22,21
0.070871695782567,28,21
0,28,21
0,28,29
0,28,29
0,28,127
0,28,129
0,28,61
0,28,61
0,1,131
0,1,131
0,1,131
0,1,85
0,1,85
0,1,85
0,1,85
0,1,85
0,1,101
0,1,101
0,1,5
0,13,81
0,13,261
0,13,261
0,13,81
0,13,81
0,13,91
0,13,91
0,13,271
0,13,267
0,13,267
0,13,267
0,4,19
0,4,19
7.664209161190732,4,3
0,4,3
0,4,3
0,4,3
0,35,23
99.99999999999999,48,173
0,48,173
0,48,173
24.23524874314585,48,81
0,48,81
0,48,399
0,48,399
0.826318943739663,48,49
0,48,49
0,48,49
0.997173064003222,48,35
0.029856190863568,48,349
0.115041041580304,48,349
0,48,349
1.526229757904637,48,349
0,48,1
0,48,161
0,48,349
0,48,1
0,48,1
0,48,1
0,48,401
0,22,31
0,22,31
0,22,31
0,22,31
0.245032664806869,22,69
0,22,69
0,22,127
0.182318143841517,22,127
0,22,21
0,22,107
0,28,21
0,28,21
0,28,21
0,28,29
0,28,29
0,28,29
1.480185695943889,28,127
0,28,127
0.565909352648296,28,127
0,28,129
0.606403393485384,28,23
0,28,23
0,28,23
0,1,23
0,1,23
0,1,23
0,1,25
0,1,25
0,1,25
0,1,91
0,1,25
0,1,91
1.016700973075854,1,131
0,1,11
1.757482809337344,1,11
0,1,11
1.86078299463625,1,11
0,1,5
0,13,239
0,13,239
0,13,259
0,13,259
0,13,259
0,13,259
0.12403144877037,13,261
3.53804950246838,13,81
0,13,81
3.498753627464038,13,91
3.498753627464038,13,315
0,13,271
0,13,271
0.099729859966895,13,271
0.099729859966895,13,309
0.090694186005552,13,309
0,13,267
0,13,267
0,13,179
0.651120858567689,13,29
0.651120858567689,13,179
0,13,29
0,13,51
0,13,51
0,4,3
0,4,3
100,48,173
100,48,173
0,48,173
0,48,173
0,48,431
0,48,431
0,48,431
24.978186904985154,48,81
24.40683555055421,48,81
0,48,83
0.804815292130377,48,49
0.804815292130377,48,83
0.095344049008648,48,93
0,48,93
0,48,143
0,48,217
0.118807015623784,48,217
0,48,1
0,48,401
0,48,365
0,48,419
0,22,81
0,22,127
0,22,127
0,22,127
0,22,127
0,22,127
0,22,127
0,22,107
0,28,21
0.087279877537612,28,29
0,28,29
0,28,29
0,28,23
0,1,23
0,1,131
0,1,131
0,1,131
0,1,131
0,1,101
0,1,101
0,1,109
1.573230179396534,1,11
0,13,261
0,13,261
0.096093382063269,13,309
0,13,209
0.194114168244354,13,267
0.547533064407617,13,29
0.547533064407617,13,179
0.514754932830047,13,29
0.514754932830047,13,29
0,4,3
0,4,3
0,4,3
0,35,23
72.27650813361086,48,329
81.0835764657622,48,329
0,48,329
0,48,431
0,48,83
0,48,83
0,48,83
0.745972460451637,48,49
0,48,49
0,48,93
0,48,143
0,48,143
7.816994547478416,48,143
7.816994547478416,48,143
0,48,143
0,48,143
0,48,193
0,48,217
0.097918871889475,48,217
0.072846456939498,48,349
0.031426680008403,48,349
0,48,73
0,48,365
0,48,419
0.665969929493667,22,81
0.066909392728455,22,69
0,22,21
0,22,41
0.90143122686829,22,41
0,28,21
0,28,29
0,28,127
0,28,127
0.520657072139193,28,127
0.700020374956946,28,61
0,28,23
0,28,23
0,28,23
0,1,131
0,1,131
0,1,131
0,1,85
0,1,85
0,1,85
0,1,85
0,1,85
0,1,85
0,1,101
0,1,109
0,1,11
0,1,109
1.484244153711783,1,11
1.484244153711783,1,109
0,1,11
0,1,5
0,13,259
0,13,259
0,13,259
0,13,307
0,13,307
1.05540185036249,13,91
1.05540185036249,13,271
0,13,267
0,13,267
0,13,267
0,4,19
0,4,19
0,4,19
0,4,3
0,48,173
0.770672304699337,48,49
0,48,49
0.4493163424067,48,217
0,48,349
1.440651470886832,48,1
1.440651470886832,48,73
0,22,31
0.056671019205849,22,31
0,22,31
0.75281867836668,22,31
0.066234363252371,22,69
0,22,69
0.240272672389892,22,69
0.17159336504552,22,127
0.083573922556536,22,127
0.117822843996889,22,21
0.117822843996889,22,25
0.117822843996889,22,41
0,22,41
0.068260425386324,28,21
0.069865399019635,28,21
0,28,21
0,28,29
0,28,29
0,28,29
0,28,29
0,28,29
0,28,29
0,28,29
0,28,129
0,28,61
0,28,23
0.600682232422313,28,23
0,28,23
0,28,23
0,28,23
0.697065194126318,1,23
0.697065194126318,1,25
0,1,25
0,1,25
0,1,91
0,1,25
0,1,91
0,1,25
0,1,25
0,1,131
0,1,131
0,1,41
0,1,101
0,1,109
0,1,101
0,1,109
5.512981081328848,1,5
5.512981081328848,13,239
0,13,261
0.538766056282964,13,81
0.538766056282964,13,261
0.538766056282964,13,81
0.538766056282964,13,261
3.240988313503336,13,81
0,13,81
0,13,315
0.836150211901669,13,161
0.836150211901669,13,209
0.836150211901669,13,309
1.436108203679326,13,279
0,13,267
0.189485553757706,13,267
0,13,179
0,13,183
0,4,19
0,4,3
0,4,3
0,48,329
0,48,173
0,48,81
0,48,81
0,48,83
0,48,49
0,48,49
0,48,49
0.093065617448602,48,93
0,48,93
1.478602668480652,48,35
1.448584166272292,48,35
0,48,35
0,48,217
0,48,217
0,48,349
0,48,349
0.092918031507794,48,349
0,48,73
0,48,401
0,48,401
0,48,365
0,48,419
0,22,69
0.064408179674784,22,69
0,22,69
0,22,69
0,22,69
0,22,127
0,22,127
0,22,21
0,22,21
0,22,21
0.439909699802283,22,21
0,22,21
0,28,21
0,28,29
0,28,127
0,28,127
0,28,129
0,28,129
0,1,131
0,1,131
0,1,131
0,1,13
0,1,85
0,1,13
0,1,85
0,1,13
0,1,85
0,1,5
0,13,259
0,13,261
0,13,261
0,13,81
0,13,81
0,13,315
0,13,315
0.56697811004715,13,271
0.56697811004715,13,309
1.871298387226906,13,161
1.871298387226906,13,209
1.873105654710472,13,1
1.873105654710472,13,161
1.873105654710472,13,209
1.873105654710472,13,279
1.867599913447422,13,1
1.867599913447422,13,279
1.867824296241853,13,1
1.867824296241853,13,279
0,13,279
0,13,179
0,13,183
0,13,179
0.538094014171935,13,29
0.538094014171935,13,179
0,4,3
0,4,3
0,48,431
0,48,83
0.76555643927044,48,49
0,48,49
1.739719194875146,48,143
1.739719194875146,48,193
3.744322162665662,48,35
3.744322162665662,48,217
0,48,217
0,48,349
0,48,349
0,48,349
0.098747974504059,48,349
0,48,401
0,48,401
0,22,31
0.065202389214814,22,69
0.116992542384851,22,25
0.116992542384851,22,41
0,22,25
0,22,41
0.093410618526504,28,29
0,28,127
0,28,127
0,28,127
0,28,129
0,28,61
0,28,61
0,28,23
0,28,23
0,28,23
0,1,23
0,1,23
0,1,25
0,1,25
0,1,25
0,1,25
0,1,131
0,1,131
1.01578378980723,1,131
0,1,131
0,1,109
0,1,11
0,1,11
0.034063431787287,1,5
5.50843156474494,1,5
0,13,259
0.239385242834972,13,259
0,13,315
0,13,81
0,13,93
0,13,315
0,13,271
0,13,271
0,4,19
0,4,19
0,4,19
0,4,3
0,4,3
0,35,23
86.93239337631049,48,329
99.99999999999999,48,173
99.99999999999999,48,173
0,48,173
0,48,431
0,48,431
0,48,431
0,48,399
0,48,399
0,48,49
0,48,83
0,48,93
0,48,93
0,48,93
0,48,93
0,48,35
0,48,35
0,48,217
0,48,35
0,48,217
0,48,217
0,48,217
0.411625402194002,48,217
0,48,349
0,48,1
0,48,1
0,48,1
0,48,73
0,48,401
0,22,31
0,22,31
0,22,69
0,22,69
0,22,69
0.229766441286358,22,69
0.229766441286358,22,127
0,22,69
0,22,127
0,22,127
0,22,127
0,22,127
0,22,127
0,22,127
0,22,127
0,22,127
0,22,21
0,22,21
0.099571323927111,22,25
0.099571323927111,22,41
0,28,29
0,28,29
0.126614143461584,28,29
0.131247664364762,28,29
0,28,29
0,28,29
0,28,127
0.101542104058444,28,127
0,28,127
0,28,129
0,28,129
0,28,129
0,28,23
0,28,23
0,1,25
0,1,131
0,1,41
0,1,109
0,1,101
0,1,109
1.330871150458848,1,109
0,1,5
0,1,11
0,13,259
0.114009862829787,13,261
0,13,261
0.601660955803016,13,81
0.601660955803016,13,261
0,13,271
0,13,91
0,13,271
1.86860188869354,13,161
1.86860188869354,13,209
0.188409251411675,13,267
0,13,179
0,13,179
0,13,29
0,13,179
0,4,19
0,4,19
0,4,3
0,48,329
0,48,329
0,48,329
0,48,431
0,48,93
1.556473663935671,48,35
1.556473663935671,48,193
1.492743745370245,48,35
0,48,35
0,48,349
0.035482644090439,48,349
0,48,349
0.099528562833368,48,349
0,48,73
0,48,401
0.666161989520399,22,81
0,22,81
0,22,69
0,22,21
0,28,21
0.095271670986232,28,29
0.121882847782473,28,29
1.476130270677998,28,29
1.476130270677998,28,127
0,28,127
0,28,127
0,28,127
0,28,129
0.623242116581918,28,61
0,28,61
0,28,23
0,28,61
0.594939847269691,28,23
0,1,25
0,1,25
0,1,25
0,1,25
0.266951089070159,1,131
0,1,131
0,1,13
0,1,131
0,1,13
0,1,101
0,1,109
0,1,11
0,13,307
0.047062887783007,13,261
0.047062887783007,13,273
0.047062887783007,13,307
0,13,261
0,13,261
3.490303843915329,13,91
3.490303843915329,13,315
0,13,91
0,13,271
0,13,179
0,4,19
0,4,3
0,35,23
0,48,173
0,48,431
24.10921440969424,48,81
0,48,81
0,48,81
0,48,81
0,48,399
0,48,399
0,48,349
0.024218095659743,48,349
0.102762066199955,48,349
0,22,31
0.539311263492537,22,31
0,22,31
0,22,31
0.063663277645899,22,69
0,22,69
0,22,127
0,22,25
0,22,25
0,22,25
0,22,25
0,22,25
0,22,107
0,22,107
0,28,21
0,28,29
0,1,11
0,13,239
0,13,259
0.20195913603591,13,239
0.20195913603591,13,259
0,13,259
0,13,259
0,13,307
0,13,271
0,13,271
0,13,279
0,13,267
0,13,279
0,13,179
0,13,179
0,13,179
0,4,19
0,4,3
0,4,3
0,35,23
0,35,23
0,48,93
5.033162352161846,48,93
5.033162352161846,48,143
0,48,93
0,48,143
0.971266163056454,48,35
0,48,35
0,48,35
0,48,35
0,48,217
0.369251967204208,48,217
0.050506508996606,48,349
0.109800821004119,48,349
0.104576835137109,48,349
2.290210868350645,48,73
0,48,73
0,22,31
0,22,69
0,22,127
0.221642594229273,22,69
0.221642594229273,22,127
0,22,127
0,22,127
0,22,127
0,22,107
0,22,107
1.949248813524027,22,107
1.949248813524027,28,21
0,28,21
0.136095951738196,28,29
0,28,29
0,28,29
0,28,29
1.474625101741605,28,29
1.474625101741605,28,127
0,28,129
0,28,23
0,28,23
0.592036413998175,28,23
0,28,23
0,1,25
0,1,25
0,1,25
0,1,25
0,1,25
0,1,131
0,1,131
0,1,13
0,1,13
0,1,13
0,1,13
0,1,109
0,1,11
0,1,11
0,1,5
0,13,239
0,13,239
0,13,259
0,13,81
0,13,81
0,13,309
2.7328797634537,13,161
2.7328797634537,13,309
1.87052141925493,13,1
1.87052141925493,13,279
0,13,1
0,13,279
0,13,1
0,13,279
1.854140115676183,13,1
1.854140115676183,13,279
0,4,19
0,4,19
0,48,431
0,48,431
0,48,81
0,48,81
0,48,399
0,48,399
0,48,399
0,48,399
0,48,83
4.237966825329522,48,93
0,48,93
0,48,35
0,48,1
0,48,1
1.424336163366066,48,1
1.424336163366066,48,73
0,48,73
0,48,73
2.268265104478078,48,73
0.062636105106239,22,69
0,22,69
0,22,127
0,22,127
0.164979468867468,22,127
0,22,21
0,22,127
0.023053080897309,22,21
0,22,21
0,22,21
0.439642846228934,22,21
0,28,21
0,28,29
0,28,129
0,28,129
0,28,129
0,28,61
0,28,61
0,28,23
0,28,23
0,28,23
0,1,23
0,1,23
0,1,23
0,1,23
0,1,23
0,1,131
0,1,101
0,1,109
0,1,109
0,1,11
0,1,109
1.191291994084282,1,109
0,1,11
0,1,5
0,1,11
0,1,5
1.870343116641822,13,1
1.870343116641822,13,279
0,4,19
0,4,19
0,4,3
0,4,3
0,35,23
0,35,23
0,48,173
0,48,329
89.16964228804545,48,173
0,48,173
0,48,431
0,48,431
0,48,399
0,48,399
0,48,83
0,48,93
0,48,93
0,48,93
0,48,93
0,48,193
0,48,349
0.032560573123462,48,349
0,48,349
1.417396214465022,48,73
0,48,73
0,48,73
1.02660703255682,22,31
1.02660703255682,48,419
1.02660703255682,22,31
1.02660703255682,48,365
1.02660703255682,48,419
0.024779434311092,22,31
0.024779434311092,22,31
0,22,31
0,22,31
0,22,127
0,22,127
0,22,127
0.507660926834936,28,127
0.507660926834936,28,127
0,28,23
0,1,41
0,1,41
0,1,41
0,1,101
0,1,109
0,1,109
0,1,11
0,1,5
0,13,259
0,13,259
0,13,259
0,13,259
0,13,307
0,13,261
0,13,261
0,13,315
0.201209040817315,13,29
0.201209040817315,13,51
0.201209040817315,13,29
0.201209040817315,13,51
0,13,51
0,4,19
0,4,19
58.784842968581835,4,19
0,4,3
0,35,23
0,35,23
0,48,173
0,48,173
0,48,173
0,48,173
0,48,173
0,48,431
0,48,431
0,48,81
0,48,81
0,48,81
23.65948169429122,48,81
0,48,83
0,48,83
0.633239240248719,48,49
0,48,93
0,48,93
0.090207345404778,48,93
0,48,193
0,48,217
0,48,217
0,48,217
0.029567382703765,48,349
0,48,1
0,48,73
0,48,73
0.218169128231404,22,69
0.218169128231404,22,127
0,22,127
0,22,21
0,22,25
0,22,41
0,22,41
0.166721426423477,28,29
0,28,127
0,28,127
0,28,127
0,28,127
0,28,127
0,28,127
0,28,127
0,28,127
0,28,127
0,28,129
0,28,61
0,28,61
0.538110301233314,28,61
0,28,61
0,28,61
0,1,23
0,1,23
0,1,131
0,1,13
0,1,85
0,1,41
0,1,109
0,1,109
0,1,11
0,1,5
3.485756511747337,13,91
3.485756511747337,13,315
0,13,91
0.202505884509706,13,161
0.202505884509706,13,271
0.202505884509706,13,309
0,4,19
0,4,19
0,4,19
0,4,3
0,48,329
0,48,329
0,48,173
0,48,431
0,48,431
0,48,431
0,48,399
0,48,399
0,48,93
3.609505722212013,48,93
0,48,93
0,48,193
0,48,217
0.025614862004488,48,349
0,48,349
0,48,1
0,48,1
0,48,1
2.106236479224225,48,73
0,22,31
0,48,419
0.163508123672581,22,127
0.128737151963675,22,41
0.128737151963675,22,107
0.128737151963675,22,41
0.128737151963675,22,107
0,28,21
0,28,21
0,28,21
0,28,29
1.471816642420406,28,127
0,28,61
0.69192962706874,1,23
0.69192962706874,1,25
0,1,23
0,1,25
0,1,25
0,1,25
1.010863635775743,1,131
1.010863635775743,1,131
0,1,131
0,1,131
0,1,13
0,1,13
0,1,13
0,1,85
0,1,13
0,1,13
0,1,41
0,1,13
0,1,41
0,1,109
0.936798315601138,1,109
0.99532362502939,1,109
0,13,273
0,13,273
0,13,273
0,13,307
0.06380418298881,13,261
0.06380418298881,13,273
0,13,261
0,13,273
0,13,81
0,13,81
0,13,81
0,13,315
0,13,315
2.739629477531194,13,161
2.739629477531194,13,271
2.739629477531194,13,309
0,13,29
0,4,19
0,4,19
0,4,19
0,4,19
0,48,329
0,48,399
0,48,399
0,48,49
0,48,49
0,48,35
3.708481726799825,48,217
3.708481726799825,48,217
0,48,217
0,48,217
0.051814122523585,48,217
0.051814122523585,48,349
0,48,1
0,48,1
0,48,1
1.397144088048084,48,1
1.397144088048084,48,73
0,48,73
0,22,25
0.116426953093035,22,25
0.116426953093035,22,41
0,22,41
0,22,41
0.0805297712262,22,25
0.0805297712262,22,41
0,28,21
0,28,21
0,28,21
0,28,21
0,28,21
0,28,29
0,28,127
0,28,127
0,28,127
0,28,127
0,28,23
0,28,23
1.013129197248869,1,131
0,1,131
0,1,13
0,1,5
0,1,5
0,1,5
5.177868766300502,1,5
0,13,239
0.166944632553181,13,239
0.060596181408231,13,273
0,13,315
0,13,315
3.082541995879566,13,161
3.082541995879566,13,271
0,13,161
0,13,267
0,13,51
0,13,51
0,13,51
0,4,19
58.0348936138688,4,19
0,4,19
0,4,3
0,4,3
0,4,3
0,4,3
0,35,23
0,48,329
95.85044947127939,48,173
95.85044947127939,48,329
79.68499947660501,48,173
0,48,173
0,48,81
0,48,399
0,48,399
0.61870784164771,48,49
0,48,217
0,48,217
0,48,217
0,48,217
0,48,217
0,48,217
0,48,217
0.142621635258824,48,217
0.097500722496338,48,217
0,48,161
0,48,1
0,48,1
0,48,73
0,48,401
0,48,401
0,48,419
0,48,419
0.605985345844539,48,419
0,48,419
0,22,31
0,22,69
0,22,127
0,22,127
0.157192765525186,22,127
0,22,127
0.438798225474371,22,25
0.438798225474371,22,21
0.438798225474371,22,25
0.087017165135501,22,41
0.12795551156052,22,41
0.12795551156052,22,107
0,22,107
0,22,107
0,22,107
0,22,107
1.949029767612187,22,107
0.065733876106557,22,107
0.065733876106557,28,21
0,28,21
0,28,21
0,28,21
0,28,127
0.084017138786336,28,127
0.479249673036224,28,127
0,28,129
0,28,129
0,28,61
0,28,61
0,28,23
0,1,131
0,1,131
0,1,131
0,1,131
0,1,131
0,1,131
0,1,131
0,1,13
0,1,11
0,1,11
0,13,81
0,13,315
1.854506067551665,13,1
1.854506067551665,13,279
1.853321113289114,13,1
1.853321113289114,13,267
0,4,19
0,4,19
84.60503101127041,48,329
99.99999999999999,48,329
0,48,81
0,48,81
0,48,399
0,48,83
0,48,83
0.51430449809368906,48,49
0,48,49
0,48,93
0,48,93
0.088925700112266,48,93
0,48,93
0,48,93
0,48,35
0,48,217
0.08296201275224,48,217
0.34671030689896,48,217
0,48,349
0.187862987882302,48,161
18.368428913816448,48,1
18.368428913816448,48,161
0,48,1
0,22,31
0,22,31
0,22,31
0,22,31
0,22,31
0,22,31
0,22,31
0,22,69
0,22,127
0.018208745255927,22,59
0.018208745255927,22,21
0.018208745255927,22,59
0,22,59
0,22,59
0,22,59
0,22,59
0.438167571073279,22,25
0,22,107
0,22,107
0,28,21
0,28,21
0,28,21
0,28,21
0,28,29
0,28,127
0,28,127
0,28,23
0,28,23
0,1,23
0.691539483608188,1,23
0.691539483608188,1,25
0,1,25
1.011290880519359,1,131
0,1,131
0,1,131
0,1,13
0,1,85
0,1,13
0,13,243
0,13,259
0,13,243
0,13,259
0,13,273
0,13,273
0,13,273
0.096188317626734,13,177
0.096188317626734,13,261
0,13,177
0,13,261
0,13,177
0,13,261
0.600964537880255,13,177
0.600964537880255,13,261
0,13,81
0,13,177
0,13,81
0,13,81
0,13,271
0,13,271
0,13,161
0,13,1
0,13,179
0,13,29
0,13,179
0.201303150690361,13,29
0.201303150690361,13,51
0,4,19
0,4,19
0,4,19
0,4,3
81.07754788937703,48,329
0,48,173
0,48,431
0,48,399
0,48,83
0.08769458817268,48,93
3.236240775898274,48,93
0,48,93
0,48,193
3.701217990643277,48,35
3.701217990643277,48,217
0,48,35
0,48,217
0,48,217
0.193962006085414,48,161
0,48,1
0,48,1
0,48,401
0,48,419
0,48,401
0,48,419
0,48,419
0,48,419
0,48,419
0.986041768413368,22,31
0.986041768413368,22,31
0.376015628989345,22,31
0,22,31
0,22,69
0.089301440191819,22,31
0.089301440191819,22,69
0.089301440191819,22,81
0.089301440191819,22,31
0.089301440191819,22,69
0.089301440191819,22,81
0.061909972499154003,22,69
0,22,107
0,22,41
0,22,107
0,28,21
0,28,21
0,28,129
0,28,129
0,28,23
0,28,23
0,28,23
0,1,25
0,1,131
0,1,41
0,1,41
0,1,109
0,13,177
0,13,177
0,13,81
0,13,81
0,13,315
0,13,271
0,13,161
0,13,161
0,13,1
1.857123477917187,13,1
1.857123477917187,13,267
0,13,267
0.185941993645698,13,267
0,13,267
0,13,267
0,13,29
0.201661277232892,13,29
0.201661277232892,13,51
0,13,51
0,13,51
0.838145744557879,13,51
0.838145744557879,13,51
0,4,19
0,4,19
0,4,19
0,4,3
0,48,329
0,48,173
0,48,173
0,48,173
0,48,81
23.146246215841337,48,81
22.956536964272612,48,81
0,48,81
0,48,399
0.957108867414619,48,35
0,48,35
0.176011190733374,48,161
0.847433362465577,48,161
0.847433362465577,48,349
0,48,1
1.299686245749778,48,1
1.299686245749778,48,73
0,48,73
1.979950682480791,48,73
0,48,73
0,48,419
0.520249137871966,48,419
0.381643745892815,48,419
0.349128826781961,48,419
0,48,419
0,48,419
0,22,31
0.665589390910469,22,81
0.665589390910469,22,69
0.665589390910469,22,81
0,22,69
0,22,127
0,22,127
0,22,59
0,28,21
0,28,21
0,28,21
0,28,21
0,28,29
0,28,29
0,28,29
0,28,129
0,28,129
0,28,129
0,28,129
0,28,23
0,1,23
0,1,23
0,1,23
0,1,25
0,1,25
0,1,131
0,1,13
0.465690673504387,1,13
0,1,41
0,1,41
0,1,5
0,1,5
0,1,5
0,13,81
0,13,81
0,13,315
0,13,315
0,13,315
3.087522158417664,13,161
3.087522158417664,13,271
0,13,179
0,4,19
58.306260908731545,4,19
0,48,135
0,48,329
0,48,329
0,48,329
0,48,431
0,48,431
0,48,81
0,48,81
0,48,81
0,48,81
0,48,81
0,48,399
0,48,399
0,48,399
0,48,399
0,48,83
0,48,93
0,48,217
0,48,349
0,48,161
0.230600492242806,48,161
0,48,1
0,48,1
0,48,73
0,48,401
0,48,401
0,48,419
0.320592315737772,48,419
0.405589869421824,48,419
0,22,31
0,22,31
0,22,31
0,22,127
0.237413126395223,22,127
0,22,127
0,22,59
0,22,59
0.070170467961544,22,25
0.070170467961544,22,41
0.070170467961544,22,25
0.070170467961544,22,41
0,28,21
0,28,21
0,28,21
0.183208516691788,28,29
0,28,29
0,28,29
0,28,29
0,28,129
0,28,61
0,28,61
0,28,23
0,28,23
0.587080602569659,28,23
0,28,23
0,1,23
0,1,23
0,1,23
0,1,25
0,1,13
0,1,13
0,1,41
0,1,109
0,1,109
0,1,109
0,1,101
0,1,109
0,1,5
0,13,243
0,13,307
0,13,273
0.049448457145221,13,261
0.049448457145221,13,273
0,13,177
0,13,177
0,13,261
0,13,315
0,13,315
3.475724502482027,13,91
3.475724502482027,13,315
0,13,271
0,13,315
0,13,161
1.859043468304148,13,1
1.859043468304148,13,267
0,13,267
0,13,179
0.201450373736823,13,29
0.201450373736823,13,51
0,4,19
0,4,19
0,4,3
0,35,23
0,35,23
0,48,329
0,48,173
0,48,329
0,48,81
0,48,399
0,48,93
0,48,93
0,48,93
0,48,93
0,48,193
0,48,35
0,48,217
0,48,217
0,48,1
0,48,1
1.260451846993522,48,1
1.260451846993522,48,73
0,48,73
0,48,73
0,48,401
0.348252069908361,48,419
0,48,419
0,22,31
0,22,31
0,22,69
0.66511994937238,22,69
0,22,69
0,22,69
0,22,69
0,22,69
0.217061913369083,22,69
0.217061913369083,22,127
0,22,59
0,22,59
0,22,59
0.116084692353318,22,25
0.116084692353318,22,41
0.512254538358267,22,41
0,22,107
0,28,29
0,28,29
0.449408557624624,28,127
0,28,129
0,28,129
0,28,61
0,28,61
0,28,23
0,28,23
0,28,23
0,1,23
0,1,23
0,1,25
0,1,25
0,1,131
0,1,131
0,1,131
0,1,131
0,1,131
0,1,131
0,1,131
0,1,5
5.174621492710036,1,5
0,13,243
0,13,259
0,13,177
0,13,81
0.18494720093035,13,1
0.18494720093035,13,267
0,13,267
0,13,183
0,13,267
0,13,183
0,13,179
0,13,179
0,4,19
0,4,19
0,4,3
0,4,3
0,48,329
0,48,173
0,48,431
0,48,431
0,48,431
0,48,431
0,48,81
23.36090844224285,48,81
23.405499489478157,48,81
0,48,81
0,48,81
0,48,81
0,48,83
7.458709404932168,48,93
3.674399059272351,48,35
0,48,1
0,48,1
1.893932048814968,48,73
0,48,73
0,48,401
0,48,401
0,48,419
0.979685257558626,22,31
0.979685257558626,22,31
0,22,31
0,22,69
0.664757340992468,22,69
0.23643782823321,22,127
0,22,59
0,22,59
0,22,127
0.017757849757922,22,59
0,22,107
0,28,21
0,28,29
0,28,29
0,28,29
1.46903631342815,28,29
1.46903631342815,28,127
0,28,127
0,28,23
0.581001303994773,28,23
0,1,25
0,1,131
0,1,131
0.151153741898536,13,239
0,13,239
0,13,243
0,13,271
3.091913633916467,13,161
3.091913633916467,13,271
0,13,161
0,13,271
0,13,1
1.845048232862714,13,1
1.845048232862714,13,267
0,13,183
0,13,183
0,13,183
0,13,179
0,13,183
0,13,29
0,13,29
0,13,29
0,13,29
0,4,19
0,4,3
0,4,3
0,4,3
0,48,329
79.0493346694988,48,329
0,48,329
0,48,329
0,48,329
0,48,81
0,48,93
0,48,35
0.220199922991205,48,217
0,48,217
0.368514031287051,48,349
0,48,349
0,48,349
0,48,73
0,48,73
1.868089729065544,48,73
1.819378940248172,48,73
0,48,401
0.316508798295633,48,419
0,48,419
0,22,31
0,22,31
0.061412319117142,22,69
0,22,127
0,22,127
0,22,127
0,22,59
0,22,25
0,22,25
0.145201957895733,22,25
0.145201957895733,22,41
0.106578905270885,22,107
0.106578905270885,22,25
0.106578905270885,22,41
0.106578905270885,22,107
0,22,107
0,28,21
0,28,21
0,28,21
0,28,29
0,28,29
0,28,29
0.430603684650443,28,127
0,28,127
0,28,127
0,28,129
0,28,129
0,28,61
0,28,129
0,28,61
0,28,23
0,28,153
0,28,23
0,28,153
0,1,23
0,1,131
0,1,131
0,1,131
0,1,41
0,1,41
0.769598699289092,1,109
0,1,5
0,1,5
0,1,5
0,13,177
0,13,315
3.103833257130352,13,271
0,13,1
